hour,node_id,load,temp,storm_active,failed_in_next_hour
23,1,49,19.627543993641122,0,0
0,2,24,20.960890544147706,0,0
1,2,45,18.41538151694381,0,0
2,2,41,18.63899782356442,0,0
3,3,37,15.377538803748141,0,0
4,1,46,22.00908051945406,0,0
5,3,23,23.95912756527305,0,0
6,0,36,18.939838738288255,0,0
7,3,44,16.79293207639041,0,0
8,2,53,21.47358461841638,0,0
9,3,56,16.509415532585905,0,0
10,0,58,43.514312022007445,0,0
11,4,66,33.34364451321944,0,0
12,4,79,31.489104963871803,0,0
13,1,53,27.337914857745822,0,0
14,0,51,43.90348965166679,0,0
15,3,65,33.06145105221815,0,0
16,0,66,19.065216423034162,0,0
17,3,56,17.248786521237605,0,0
18,0,46,16.580691686281952,0,0
19,2,38,20.887880614865637,0,0
20,2,47,24.762471807915922,0,0
21,0,41,20.08011175513312,0,0
22,2,30,23.33867463037199,0,0
23,3,27,22.60329140098238,0,0
0,4,49,15.451206861706376,0,0
1,1,49,22.275236521153868,0,0
2,0,48,17.80745304094242,0,0
3,4,47,19.947445366236323,0,0
4,4,25,20.24067634819956,0,0
5,1,21,23.94222803205857,0,0
6,2,49,16.71345817902043,0,0
7,4,42,21.23655913589749,0,0
8,2,58,22.10841664516406,0,0
9,3,69,21.78595991394087,0,0
10,4,78,39.81039204115445,0,0
11,2,58,27.505248573428243,0,0
12,2,71,37.467126398287704,0,0
13,2,67,40.78805702096343,0,0
14,3,60,39.85074136204509,0,0
15,0,73,37.14586266206323,0,0
16,2,73,19.538341107508987,0,0
17,1,70,16.816201093179394,0,0
18,0,29,19.75214564059918,0,0
19,3,31,21.093991767641672,0,0
20,3,45,24.50936234382516,0,0
21,4,23,16.84777019834732,0,0
22,2,22,24.001465529505918,0,0
23,3,48,23.848927776530847,0,0
0,4,24,24.429189670404188,0,0
1,3,47,15.714853900386794,0,0
2,4,37,19.84957770257071,0,0
3,2,42,18.528706305811337,0,0
4,2,39,20.597552057815413,0,0
5,3,37,24.256518676458555,0,0
6,0,33,16.387394322391113,0,0
7,4,44,24.55492819997537,0,0
8,0,61,24.991641298155095,0,0
9,4,77,23.857678411684642,0,0
10,4,75,39.80277579283803,0,0
11,4,59,42.52180888448065,0,0
12,4,61,35.26308418222555,0,0
13,3,56,25.440762005741618,0,0
14,2,53,26.53190147292005,0,0
15,0,73,37.97453109525453,0,0
16,0,77,18.017444216756157,0,0
17,2,71,15.7097668003299,0,0
18,4,32,24.635588985261798,0,0
19,4,26,19.62769451894084,0,0
20,4,45,17.409790265755092,0,0
21,1,28,18.961592327407292,0,0
22,0,41,17.30354095479538,0,0
23,4,24,24.216255131761447,0,0
0,3,40,15.074767587128651,0,0
1,4,26,21.327832797643648,0,0
2,3,47,20.061139386001102,0,0
3,2,49,17.445304856329813,0,0
4,2,33,22.323913267215598,0,0
5,3,24,20.410381604040538,0,0
6,0,49,20.47949499047276,0,1
7,3,49,18.484302763946097,0,0
8,4,77,19.70423190360822,0,0
9,1,66,18.637511428765343,0,0
10,2,74,39.126915791194854,0,0
11,2,69,40.998815837004976,0,0
12,3,75,38.41812138560771,0,0
13,0,52,34.870238255293685,0,0
14,1,71,39.02619960138097,0,0
15,3,56,28.28353530807822,0,0
16,4,62,20.00364724224849,1,0
17,4,70,20.871616554050895,0,0
18,1,35,16.376361911377046,0,0
19,2,37,19.1392310063586,0,0
20,3,46,19.949483874826086,0,0
21,0,35,18.8989992622449,0,0
22,0,44,15.940814261915078,0,0
23,4,46,19.31799049196329,0,0
0,3,30,19.227726235900413,1,1
1,4,34,20.778780174540678,0,0
2,1,25,15.538215513358548,0,0
3,1,38,24.41119109294686,0,0
4,2,21,23.182533770842504,0,0
5,3,27,22.068541413282027,0,0
6,2,35,16.346850890417343,0,0
7,1,22,19.71121317377801,0,0
8,0,72,20.281052468397114,0,0
9,4,58,21.367437292350008,0,1
10,4,57,35.385842261085806,0,0
11,3,76,34.69227617114226,0,0
12,3,59,44.85868467425612,0,0
13,1,71,40.604310074453736,0,0
14,0,67,36.882669000175945,0,0
15,4,54,33.19289837328645,0,0
16,2,78,23.63069248559341,0,0
17,3,57,20.562643402211503,0,0
18,2,39,21.907244006146303,0,0
19,0,48,21.559970155964088,0,0
20,2,36,18.01791944935036,0,0
21,0,37,22.06312554235636,0,0
22,3,21,17.444467221734058,0,0
23,3,36,15.115845378201817,0,0
0,0,34,15.244251429723397,0,0
1,0,40,20.08446968514709,0,0
2,1,39,17.63872815385129,0,0
3,0,25,23.951133690506463,0,0
4,3,38,18.261334114807095,0,0
5,4,38,23.735613159803826,0,0
6,2,36,19.558584960203053,0,0
7,2,30,21.782864425374648,0,0
8,1,70,17.427809644124526,1,0
9,4,62,24.503338909012324,0,0
10,3,68,40.49424503825133,0,0
11,4,51,25.756615749318104,0,0
12,1,54,42.57304455709369,0,0
13,0,72,43.03517958603342,0,0
14,2,66,35.007892979585456,0,0
15,2,74,36.66740466586417,0,0
16,0,63,21.517690610777798,0,0
17,0,70,15.596775629384837,0,0
18,3,34,21.77122232727533,0,0
19,3,39,23.17978261419681,0,0
20,3,42,17.28824137846274,0,0
21,1,39,24.141165283390688,0,0
22,1,23,21.351342347121175,0,0
23,1,42,24.857525494669133,0,0
0,3,22,21.558142262776492,0,0
1,0,37,22.929244038626187,0,0
2,4,20,18.39249146994118,0,0
3,3,34,16.853652303055096,0,0
4,0,49,23.095166616918796,0,0
5,0,30,21.10645236655709,0,0
6,2,33,24.40159524031038,0,0
7,4,40,15.743616252200297,0,0
8,2,79,24.213571607390907,0,0
9,0,69,24.08096216389296,0,0
10,3,74,35.612004069404236,0,0
11,2,74,25.088440654525336,0,0
12,1,78,28.097794114591913,0,1
13,4,75,36.26390625971312,0,0
14,0,68,35.82321527116765,0,0
15,2,66,38.23673245287401,0,1
16,1,69,16.574078764169222,0,0
17,2,50,20.72350198002566,0,0
18,4,42,16.706150935364402,0,0
19,2,25,24.661943893410818,0,0
20,0,29,16.920062059086003,0,0
21,0,30,22.36391876617433,0,0
22,0,39,15.160911309078994,0,0
23,1,29,17.02666630030733,0,0
0,0,49,17.470054092852166,0,0
1,1,46,23.40082860937034,0,0
2,2,30,19.22730315605084,0,0
3,1,24,18.61405578589756,0,0
4,4,30,24.39310401913779,0,0
5,0,47,22.70432267218024,0,0
6,0,27,16.87092694010137,0,0
7,4,46,23.08641585239965,0,0
8,4,66,23.13520659347351,0,0
9,3,61,19.651615380227337,0,0
10,0,61,35.691912892305695,1,0
11,4,74,27.791415078772243,0,0
12,0,61,29.864332172735836,0,0
13,4,53,38.92523852853887,0,0
14,3,69,40.57473855250944,0,0
15,1,59,42.41108168620354,0,0
16,2,73,18.794703597395568,0,0
17,3,54,19.393062411496874,0,0
18,2,48,15.506975139937186,0,0
19,1,24,17.590142688082175,0,0
20,1,21,18.904748650654405,0,0
21,0,42,16.968007624083967,0,0
22,3,30,24.78346869402641,0,0
23,0,34,20.672756794619158,0,0
0,1,33,17.04480329767053,0,0
1,4,39,15.12507404329156,0,0
2,4,48,15.314449405183506,0,0
3,2,20,21.589129470664318,0,0
4,0,41,23.0269807615145,0,0
5,0,29,19.60790688927962,0,0
6,0,25,16.15116637380672,0,0
7,2,25,15.625615988607775,0,0
8,1,63,15.117381037004353,0,0
9,1,52,18.86864706172295,0,0
10,4,52,43.60568362258168,0,0
11,0,64,35.34021198869709,0,0
12,1,63,26.499580025251237,0,0
13,0,57,44.81132766965898,0,0
14,0,64,33.48683278320421,0,0
15,1,76,34.163981492730564,0,0
16,4,60,16.519931485061225,0,0
17,2,77,20.73870436502863,0,0
18,2,45,20.941616210500673,0,0
19,1,32,16.15099463496022,0,0
20,1,35,17.735392119318238,0,0
21,3,26,22.088668142676834,0,0
22,3,40,18.060725219294255,0,0
23,1,43,18.49594759181526,0,0
0,4,21,23.543480947163367,0,0
1,2,40,18.900037986581324,0,0
2,2,48,22.500979000515567,0,0
3,0,23,15.346244594360332,0,0
4,0,49,23.817557371874962,0,0
5,4,45,18.27414154460776,0,0
6,1,26,20.31354936234347,0,0
7,3,20,23.585668832112553,0,0
8,3,50,22.945953226121766,0,0
9,2,69,18.446162302452457,0,0
10,4,63,33.98115540218337,0,0
11,0,74,27.382024295086108,0,0
12,1,71,32.8400255455276,0,0
13,2,61,38.122381561096375,0,0
14,4,73,34.4747645850398,0,0
15,1,71,26.89752801371765,0,0
16,0,54,22.979812894104985,0,0
17,0,50,15.858774272277495,0,0
18,3,25,19.070770442513524,0,0
19,0,38,16.173559026269537,0,0
20,0,35,24.731095566668447,0,0
21,1,24,22.748489203554218,0,1
22,4,31,20.668337049342306,0,0
23,1,22,20.895862268056067,0,0
0,4,34,17.83041639735508,0,0
1,4,26,20.40063770817236,0,0
2,0,46,23.16944313740366,0,0
3,4,29,23.85613661661904,0,0
4,1,29,22.164735283166493,0,0
5,3,43,17.491787442469903,0,0
6,3,46,18.50075453229985,0,0
7,1,27,15.86167979823071,1,0
8,1,69,23.328269805333026,0,1
9,2,60,23.66197783046524,0,0
10,0,72,39.225602867661,0,0
11,3,69,42.85959838237509,1,0
12,0,52,29.77613491273524,0,0
13,3,75,31.295392925175157,0,0
14,4,68,27.320625284003878,0,0
15,4,50,40.82367391603815,0,0
16,0,54,19.327207607732777,0,0
17,1,79,19.084978376843306,0,0
18,0,24,18.901404381908204,0,0
19,2,49,16.127754734779867,0,0
20,0,23,21.097673038583633,0,0
21,2,30,21.31838641447183,0,0
22,3,32,24.475586953505182,0,0
23,3,21,22.091118914452593,0,0
0,0,40,17.818768072181957,0,0
1,2,41,21.99247071234218,0,0
2,3,36,23.707927410222894,0,0
3,0,49,17.168684113727146,0,0
4,0,47,23.16260656781167,0,0
5,4,47,16.01234600925259,0,0
6,4,38,17.845950653260605,0,0
7,0,22,19.250534640786288,0,0
8,3,52,19.743969679362642,0,0
9,2,71,15.827212925609132,0,0
10,3,79,31.81053005954024,0,0
11,1,55,38.72739479076414,0,0
12,2,76,26.252170396658613,0,0
13,0,67,29.43782974129745,0,0
14,3,57,32.743520452918126,0,0
15,1,69,29.9575961191147,0,0
16,1,55,18.19499775203711,0,0
17,0,56,17.873799584268593,0,0
18,1,23,20.916189632760737,0,0
19,3,29,22.03093621238055,0,0
20,1,45,21.62838458878849,0,0
21,1,40,15.123812127745556,1,1
22,3,39,21.838606291303506,0,1
23,1,45,16.722949203736192,0,0
0,0,34,16.79306439527758,0,0
1,2,35,22.01291475519816,0,0
2,1,41,20.658860539501553,0,0
3,3,48,23.301633022055224,0,0
4,3,28,21.2587696609308,0,0
5,1,39,22.220673882172445,0,0
6,3,22,17.629114414691703,0,0
7,1,21,23.784948200039345,0,0
8,0,50,16.43461289997144,0,0
9,3,56,16.26693835876614,0,0
10,4,79,35.46099517892134,0,0
11,1,56,43.865162852102294,0,0
12,1,53,39.31431240887302,0,0
13,1,63,29.86997259117455,0,0
14,4,56,41.439409179810504,0,0
15,0,56,33.02962103823046,0,0
16,4,74,21.339671449395524,0,0
17,0,65,18.88194804005494,0,0
18,1,30,24.77048460537162,0,0
19,1,39,18.135250949259618,0,0
20,2,37,19.08497297331957,0,0
21,0,45,16.601058548012407,0,0
22,2,27,15.504471415589009,0,0
23,3,33,22.00537645537276,0,0
0,3,43,15.861469664878763,0,0
1,0,26,16.373428921711017,0,0
2,1,39,23.580896933739528,0,0
3,4,30,20.05277385670044,0,0
4,3,25,16.627495217841357,0,0
5,0,20,18.90376544838597,0,0
6,3,38,17.794454839193417,0,0
7,2,46,15.97087262747288,0,0
8,0,50,22.50754175763558,0,0
9,3,66,23.33873952816596,0,0
10,4,75,34.708119927805164,0,0
11,3,57,25.560608917767528,0,0
12,0,52,40.449995051072406,0,0
13,2,52,37.248510820439456,0,0
14,0,53,43.589553869382094,1,0
15,0,58,25.905393540977897,0,1
16,4,60,18.941744872440793,0,0
17,3,73,16.298805512432903,0,0
18,4,30,21.543605786721074,0,0
19,4,34,20.159971539804445,0,0
20,1,27,17.277385400809194,0,0
21,2,43,15.507254740408463,0,0
22,2,33,17.052325859567425,0,0
23,4,28,19.09141364232418,0,0
0,0,47,23.13504280650409,0,0
1,3,21,23.690040568036537,0,0
2,3,33,16.319759263917486,0,1
3,3,38,16.01506103178813,0,0
4,0,22,20.624743162853814,0,0
5,3,32,16.506444093013616,0,0
6,1,34,23.060765995924633,0,0
7,4,20,15.435093311773388,0,0
8,0,53,21.035514819354123,0,0
9,4,75,19.227185862804966,0,0
10,0,52,33.619877402598235,0,0
11,4,58,35.32120256723773,0,0
12,4,60,39.480817256135126,0,0
13,3,72,43.97187795627079,0,0
14,1,52,38.443409696939014,0,0
15,4,54,26.08809515681292,0,0
16,0,55,16.96899702986732,0,0
17,2,74,21.61000002788799,1,0
18,4,44,21.33732820842123,0,0
19,2,42,17.32264366330247,0,0
20,4,40,23.25410327817955,0,0
21,1,36,15.667068497274686,0,0
22,3,37,22.749589874799355,0,0
23,4,27,21.5355988574901,0,0
0,0,33,23.756084597685245,0,0
1,4,25,15.04751105707845,0,0
2,1,43,22.515117511971663,0,0
3,1,26,20.913022649124564,0,0
4,0,47,18.20880114078658,0,0
5,3,38,20.753525343368427,0,0
6,1,24,23.437240801367697,0,0
7,2,29,24.375002905828545,0,0
8,3,61,19.373613296390534,0,0
9,4,78,17.700042472870912,0,0
10,1,61,29.026590404567358,0,0
11,1,72,40.11371071410437,0,0
12,1,58,25.022097614494413,0,0
13,1,66,42.37752959601287,0,0
14,4,57,29.55016487740703,0,0
15,2,73,44.85977239278405,1,1
16,1,50,15.661023738205476,0,0
17,3,53,24.413220952084522,0,0
18,3,23,22.146832860619696,0,0
19,1,24,20.83426510712833,0,0
20,4,22,19.963649986048534,0,0
21,2,49,22.455215056455287,0,0
22,3,48,19.949022449850375,0,0
23,4,42,18.255738050963245,1,0
0,3,42,22.058732148519383,0,0
1,2,27,20.671133480661407,0,0
2,0,41,15.601001718869966,0,0
3,2,44,20.3657203432968,0,0
4,2,24,20.304806171760383,0,0
5,4,41,18.873615966412693,0,0
6,1,48,17.797504838481373,0,0
7,0,47,20.545445317917224,0,0
8,1,50,19.777537142245336,0,0
9,4,76,19.899519751931432,0,0
10,4,63,35.66758647858343,0,0
11,3,69,34.737958293907504,0,0
12,0,63,32.78205524304023,0,0
13,2,60,39.74151780244813,0,0
14,2,62,36.02953837489784,0,0
15,0,66,33.32485899822259,0,0
16,2,55,24.40957170649271,0,0
17,0,58,23.008501445450953,0,0
18,1,43,16.187539029011248,0,0
19,4,42,19.70659163538508,0,0
20,0,20,21.159185540188393,0,0
21,3,47,20.78112495486477,0,0
22,1,38,23.892247553196555,0,0
23,2,45,18.065417317109628,0,0
0,3,20,16.683137300610742,0,0
1,0,35,17.429013700709078,0,0
2,0,47,21.70210401741544,0,0
3,4,28,15.984475299983607,0,0
4,1,29,15.775616078660267,0,0
5,3,24,19.228693431415692,0,0
6,2,35,16.02228242335212,0,0
7,0,39,20.749890115987778,0,0
8,1,62,15.839828222698104,0,0
9,0,52,23.42813887111278,0,0
10,3,56,36.12868212494657,0,0
11,3,65,38.4843156661257,1,0
12,1,51,36.13605448458653,0,0
13,0,54,26.413614986971666,0,0
14,2,52,28.04766897067705,0,0
15,3,69,38.1456783520722,0,0
16,4,73,16.888289199014928,1,0
17,1,71,16.569869552483386,0,0
18,3,48,22.770380388787284,0,0
19,3,40,22.9887726027257,0,0
20,0,29,16.20451905292579,0,0
21,4,42,22.43653274656132,0,0
22,1,38,20.130228011758636,0,0
23,0,37,19.40559861368374,0,0
0,4,30,17.240871540248012,0,0
1,3,42,17.290467259424748,1,1
2,1,40,18.43716553950565,0,0
3,2,20,24.115928364850497,0,0
4,3,21,19.19686543252789,0,0
5,3,29,17.433346911673368,0,0
6,4,35,20.912017014958497,0,0
7,3,21,19.75471878088856,0,0
8,1,60,23.064757687411795,0,0
9,2,74,17.152163159499075,0,0
10,4,64,40.5285025362936,0,0
11,0,58,44.88983959140192,0,0
12,3,77,34.55791110046962,0,0
13,2,61,42.05116839442054,0,0
14,2,53,26.985104003117126,0,0
15,2,60,27.196720046492572,0,0
16,4,71,17.23865645749655,0,0
17,0,59,20.61387246827106,0,0
18,1,25,19.38977679852986,0,0
19,0,21,21.469026058686794,0,0
20,0,40,20.32045592243347,0,0
21,2,27,23.39000759138561,0,0
22,0,38,18.62618656393071,0,0
23,4,38,23.980197900694364,0,0
0,2,40,16.977228494449054,0,0
1,4,32,21.45583349137055,0,1
2,2,30,22.40924057670977,0,0
3,4,41,17.859339687093446,0,0
4,1,23,19.729377280448105,0,0
5,3,32,23.604749431706427,0,0
6,2,47,18.068409202256753,0,0
7,3,32,21.75192404564632,0,0
8,4,55,20.103236574356817,0,0
9,1,58,22.558681315955347,0,0
10,3,69,26.450178388936337,0,0
11,4,65,26.20755503431821,0,0
12,0,55,42.19513311497464,0,0
13,1,78,27.997637613106832,0,0
14,2,68,44.79085504672874,0,1
15,3,73,27.083973062508907,0,0
16,0,71,24.65465913926507,0,0
17,1,61,15.617414153525296,0,0
18,2,41,24.871720341461813,0,0
19,3,45,21.362042890047228,1,0
20,2,38,22.089505950999165,0,0
21,1,47,16.26761751141505,0,0
22,3,40,17.23077338295861,0,0
23,3,37,23.561889781380795,0,0
0,1,28,21.766810747091586,0,0
1,3,22,17.8508958013452,0,0
2,0,32,21.370583227213555,0,0
3,2,42,18.045262073505064,0,0
4,0,36,19.371459871163143,0,0
5,2,32,21.236747475859442,0,0
6,3,36,18.83513727880098,0,0
7,3,29,20.937444787593922,0,0
8,4,78,22.870704292471252,0,0
9,0,58,23.911631578775545,0,0
10,0,58,34.18242052826411,0,0
11,4,52,35.34724384909999,0,0
12,4,57,42.58730412159203,0,1
13,2,55,27.293988573897245,0,0
14,2,75,30.66523310272879,0,0
15,2,76,35.34124058690379,0,0
16,2,59,17.231704455735628,0,0
17,0,71,21.164727562657376,0,0
18,3,45,20.17038374804829,0,0
19,4,31,21.33154772907187,0,0
20,2,22,22.928706877467082,0,0
21,2,33,24.27391572085167,0,0
22,1,29,20.750103337479437,0,0
23,2,23,17.97981202954154,0,0
0,1,49,17.137740147666864,0,0
1,0,46,16.042863863954114,0,0
2,0,30,18.912152405110888,0,0
3,0,47,16.43218712996535,0,0
4,1,23,20.71920298993107,0,0
5,4,32,20.725034853542688,0,1
6,1,45,15.05320324843362,0,0
7,3,26,15.087081687662412,0,0
8,1,75,21.41362437231779,0,0
9,1,76,15.297864328251894,0,0
10,4,55,40.601710218375345,0,0
11,4,70,30.30031468395535,0,0
12,1,76,37.09313299980446,0,0
13,2,64,43.508867161786,0,0
14,4,64,35.60557489096644,0,0
15,2,58,28.429447459350744,0,0
16,1,61,16.635898250369568,0,0
17,2,60,19.331349828388078,0,0
18,3,32,15.718067601541767,0,0
19,3,21,19.49611270997969,0,0
20,2,30,24.89395496464829,0,0
21,0,41,21.722682999291003,0,0
22,4,45,24.91951978374704,1,0
23,4,48,20.704806810639745,0,1
0,3,40,15.496499589792982,0,0
1,3,39,23.323698943606548,0,0
2,0,31,19.234177315518806,0,0
3,4,45,19.864918608769138,0,0
4,1,23,16.63849582617856,0,0
5,1,33,23.057882043179458,0,0
6,1,36,18.118524803914557,0,0
7,0,27,15.780514303252167,1,0
8,2,76,19.246524524075706,0,0
9,1,79,24.173113592800007,0,0
10,3,68,26.07012075522286,0,0
11,4,66,36.47160820882146,0,0
12,4,75,30.699852356703182,0,0
13,0,63,37.48429673608947,1,0
14,4,72,26.907613891458197,0,0
15,1,75,38.10618332174066,0,0
16,4,50,16.781629848542273,0,0
17,1,67,24.12281248890927,0,0
18,3,42,16.33423246756324,0,0
19,0,37,16.011642153318736,0,0
20,0,32,19.118033962762752,0,0
21,1,37,18.70426811882236,0,0
22,1,24,22.59951837323861,0,0
23,1,29,15.310932641260734,0,0
0,0,32,19.830538218906053,0,0
1,0,39,23.935423035455027,0,0
2,2,47,24.009885494843736,0,0
3,1,42,20.779656046436656,0,0
4,3,42,17.927694015106564,0,0
5,1,33,16.884867934596766,0,0
6,2,37,15.233771176281032,0,0
7,4,48,16.240233972287292,0,0
8,2,76,19.3457524549921,0,0
9,0,68,16.192657370583635,0,0
10,3,78,36.11033993976583,0,0
11,2,66,25.229622976993944,0,0
12,0,76,38.11928181066638,0,0
13,2,76,32.374104465132405,0,0
14,2,57,42.929289337277545,1,0
15,0,61,29.015045594151964,0,0
16,2,75,16.08964417904927,0,0
17,4,64,23.111563369666325,0,0
18,4,49,20.964615377858948,0,0
19,4,31,18.881127266775334,0,0
20,0,34,24.765488335612005,0,0
21,1,46,24.67274663201142,0,0
22,1,39,15.76516187893429,0,1
23,0,48,23.98957459369339,1,0
0,2,42,24.90413067919986,1,0
1,1,24,22.19223671332437,0,0
2,3,26,23.105594893251645,0,0
3,1,31,18.125221770659607,0,0
4,1,30,20.19350982633335,0,0
5,4,38,20.30046549751245,0,0
6,3,29,15.923935241386747,0,0
7,1,39,19.319728156671026,0,0
8,0,51,21.295833365130235,0,1
9,4,52,16.916577383252093,0,0
10,1,55,44.317835529149214,0,0
11,0,55,42.31627704488119,0,0
12,4,62,39.40422637793635,0,0
13,2,58,35.4711327304504,0,0
14,0,72,37.3823546291985,0,0
15,1,60,39.31191937151686,0,0
16,1,61,17.86658392770874,0,0
17,1,57,20.19390165532272,0,0
18,0,39,15.771302467740552,0,0
19,2,35,23.55082194659904,1,0
20,1,28,23.06867074142167,0,0
21,0,24,16.09742065322036,0,0
22,3,22,17.54609354031163,0,0
23,2,49,15.47550767495666,0,0
0,0,35,21.76834513044083,1,0
1,3,48,17.700380888677564,0,0
2,4,43,24.546722585174386,0,0
3,2,40,21.88959524194222,0,0
4,2,46,20.44825865569692,0,0
5,4,25,23.427882832912903,0,0
6,1,39,22.973303631217387,0,0
7,3,39,24.84669763517973,0,0
8,2,78,16.57153989527494,0,0
9,4,56,20.75532320859682,0,0
10,1,52,44.317247454770104,0,0
11,0,54,34.739483161935844,0,0
12,1,51,27.095322057861534,0,0
13,0,55,28.761744326598198,0,0
14,2,71,44.31441373255496,0,0
15,1,56,43.0562936395874,0,0
16,3,68,19.717066873611618,0,0
17,1,58,16.83094302767451,0,0
18,3,20,16.91479859644812,0,0
19,1,33,17.672118418994764,0,0
20,1,25,17.500535622757827,0,0
21,4,30,23.596094209436288,0,0
22,3,49,21.248380210120466,0,0
23,2,47,23.409624475515592,0,0
0,2,25,22.695441338418647,0,0
1,0,32,18.478148596357798,0,0
2,2,21,24.82560780360617,1,0
3,1,31,17.720584672474676,0,0
4,4,33,19.441338898857506,0,0
5,2,46,21.254400901214623,0,0
6,1,26,21.41164174312476,0,0
7,0,46,22.199072025676582,0,0
8,1,57,23.77145027796456,0,0
9,4,58,22.949025377077817,0,0
10,4,62,42.81133937051468,0,0
11,0,53,42.316891794676366,0,0
12,1,57,28.56583888974402,0,0
13,1,61,37.47366630169119,0,0
14,4,71,28.419791685682505,0,0
15,4,65,36.70738351589234,0,0
16,3,72,24.527623053008735,0,0
17,3,76,17.092579296845756,0,1
18,2,48,17.089097847188484,0,0
19,3,43,23.730195987596137,0,0
20,0,39,17.92057476019883,0,0
21,4,46,18.542890831950448,0,0
22,4,41,23.951318361757775,0,0
23,4,44,16.33277989850546,1,1
0,2,26,24.321867408589636,0,0
1,0,48,18.095329157693524,0,0
2,4,35,24.879278163731232,0,0
3,0,40,22.47876764358378,0,0
4,3,37,15.593558757376957,0,0
5,4,31,19.608672597314573,0,0
6,4,49,15.194349370653912,0,0
7,4,23,20.38616701807002,0,0
8,3,54,18.949587907687942,0,0
9,0,56,21.482765697594786,0,0
10,1,57,40.66525486520493,0,0
11,2,76,33.82277453009972,0,0
12,2,50,34.96919835448463,0,0
13,1,72,42.63207002003991,0,0
14,0,58,30.950740575530688,0,0
15,0,55,38.03474198518983,0,0
16,3,53,20.210151069729203,0,0
17,0,77,22.702224293439205,0,0
18,2,21,21.350571392335333,0,0
19,2,48,22.669382047596102,0,0
20,2,34,17.539950579250448,0,0
21,4,49,19.537344305828267,0,0
22,3,29,15.859217304799177,0,0
23,1,24,24.979177155444027,0,0
0,0,35,20.118829341173768,0,0
1,3,41,22.891540227155787,0,0
2,4,41,24.47324663872035,1,0
3,3,31,21.1393562239244,0,0
4,1,45,17.554977517601788,0,0
5,3,30,20.599840670774913,0,0
6,3,43,18.67762978568292,0,0
7,0,48,21.01970814804352,0,0
8,0,67,20.91737381762947,0,0
9,2,68,24.390161967379264,0,0
10,2,55,44.44686261203217,0,0
11,3,73,40.23638079367712,0,0
12,2,66,31.734555009569977,1,1
13,4,67,35.78879106069514,0,0
14,1,61,43.78482069129749,0,0
15,2,77,27.776663781096126,0,1
16,1,55,23.29129530330313,0,0
17,2,59,15.160085797122635,0,0
18,2,35,20.029619515453806,0,0
19,1,26,17.627415951626826,0,0
20,3,26,22.12573107202496,0,0
21,0,29,23.768523634948473,0,0
22,3,45,18.84288690509099,0,0
23,2,24,18.289215070481912,0,0
0,3,32,18.828021826422916,0,0
1,2,28,18.202094652013276,0,0
2,3,33,23.07220731367606,0,0
3,4,32,22.052313644077813,0,0
4,3,45,21.474609656912293,0,0
5,2,37,20.56550896838228,0,0
6,2,39,16.878794017678143,1,1
7,2,37,24.14667214149343,1,1
8,0,75,24.89004619255602,0,0
9,2,51,21.717202806104865,0,0
10,3,68,36.276632166369545,1,0
11,0,65,26.958103909370998,0,0
12,4,57,39.861963603179795,0,0
13,2,57,31.67410795368446,0,0
14,4,52,43.88745080492402,0,0
15,1,64,27.45375873181215,0,0
16,2,65,20.574478666843497,0,0
17,4,67,19.263849851200558,0,0
18,3,43,22.120630658976086,0,0
19,2,39,18.087389888488126,0,0
20,3,30,24.94227935773546,0,0
21,2,27,23.331157190265017,0,0
22,1,23,23.911834139924622,0,0
23,3,28,22.992050066751187,0,0
0,0,27,18.921616066624402,0,0
1,1,44,23.272010156818396,0,0
2,1,36,18.65253888198175,0,0
3,0,25,15.116787901955934,0,0
4,1,44,15.157440057163267,0,0
5,4,47,19.26752947343151,0,0
6,1,24,16.50313213998133,0,0
7,2,39,24.794597799015204,0,0
8,0,58,22.06553887408538,0,0
9,4,73,16.281555180037227,0,0
10,4,78,27.83691104447793,0,0
11,3,70,36.236105114616166,0,0
12,4,70,26.916761773513173,0,0
13,4,58,26.72596021975018,0,0
14,3,70,37.968636498382345,0,0
15,0,77,30.97305013176318,0,1
16,3,60,19.558497079127736,0,0
17,4,77,21.47421395459756,0,0
18,2,28,16.000482310165143,0,0
19,4,27,18.2268777983274,0,0
20,2,42,17.167498586176382,0,0
21,4,38,21.81453426314966,0,0
22,0,35,24.125876053370295,0,0
23,1,48,20.355794954333675,0,0
0,0,46,16.84090282196318,0,0
1,2,23,15.099547526818771,0,0
2,2,32,20.051820836668163,0,0
3,2,33,23.262852968075705,0,0
4,2,38,22.916482705509473,0,0
5,0,26,18.164333497940227,0,0
6,3,49,21.95859183396015,0,0
7,2,24,21.662718578897326,0,0
8,4,66,24.75488211700014,0,0
9,1,58,18.613422818041943,0,0
10,1,72,28.60620363989512,1,0
11,2,73,25.970119590869228,0,0
12,1,73,41.653716023302465,0,0
13,1,57,39.89380041945412,0,0
14,1,77,37.86456679840393,0,0
15,3,67,35.86482140178343,0,0
16,4,75,22.666366461984254,0,0
17,0,53,18.014705392776705,0,0
18,0,42,17.91014027874142,0,0
19,0,21,16.129391206896667,0,0
20,2,20,15.365996322695482,0,0
21,0,39,24.92383722997341,0,0
22,1,31,19.152370681515713,0,0
23,3,26,17.92703124535049,0,0
0,3,42,16.074052327023345,0,0
1,1,40,19.791698595372885,0,0
2,3,34,20.487829200829715,0,0
3,2,33,21.101255543185868,0,0
4,2,35,16.012841145162234,0,0
5,3,30,17.95672878235046,0,0
6,2,28,21.42370980654134,0,0
